АВС/ DEF;От;До;Емкость;Оператор;Регион
812;3282208;3282209;2;МегаФон;Санкт - Петербург
812;3282210;3282210;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282211;3282214;4;МегаФон;Санкт - Петербург
812;3282215;3282221;7;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282222;3282223;2;МегаФон;Санкт - Петербург
812;3282224;3282224;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282225;3282225;1;МегаФон;Санкт - Петербург
812;3282226;3282240;15;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282241;3282241;1;МегаФон;Санкт - Петербург
812;3282242;3282250;9;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282251;3282251;1;МегаФон;Санкт - Петербург
812;3282252;3282295;44;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282296;3282296;1;МегаФон;Санкт - Петербург
812;3282297;3282297;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282298;3282299;2;МегаФон;Санкт - Петербург
812;3282300;3282300;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282301;3282301;1;МегаФон;Санкт - Петербург
812;3282302;3282304;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282305;3282305;1;МегаФон;Санкт - Петербург
812;3282306;3282308;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282309;3282313;5;МегаФон;Санкт - Петербург
812;3282314;3282315;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282316;3282316;1;МегаФон;Санкт - Петербург
812;3282317;3282318;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282319;3282319;1;МегаФон;Санкт - Петербург
812;3282320;3282338;19;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282339;3282342;4;МегаФон;Санкт - Петербург
812;3282343;3282344;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282345;3282345;1;МегаФон;Санкт - Петербург
812;3282346;3282347;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282348;3282352;5;МегаФон;Санкт - Петербург
812;3282353;3282354;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282355;3282356;2;МегаФон;Санкт - Петербург
812;3282357;3282360;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282361;3282361;1;МегаФон;Санкт - Петербург
812;3282362;3282362;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282363;3282363;1;МегаФон;Санкт - Петербург
812;3282364;3282365;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282366;3282366;1;МегаФон;Санкт - Петербург
812;3282367;3282368;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282369;3282369;1;МегаФон;Санкт - Петербург
812;3282370;3282371;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282372;3282372;1;МегаФон;Санкт - Петербург
812;3282373;3282375;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282376;3282376;1;МегаФон;Санкт - Петербург
812;3282377;3282381;5;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282382;3282382;1;МегаФон;Санкт - Петербург
812;3282383;3282386;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282387;3282387;1;МегаФон;Санкт - Петербург
812;3282388;3282389;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282390;3282390;1;МегаФон;Санкт - Петербург
812;3282391;3282391;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282392;3282393;2;МегаФон;Санкт - Петербург
812;3282394;3282397;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282398;3282398;1;МегаФон;Санкт - Петербург
812;3282399;3282400;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282401;3282403;3;МегаФон;Санкт - Петербург
812;3282404;3282410;7;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282411;3282413;3;МегаФон;Санкт - Петербург
812;3282414;3282418;5;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282419;3282420;2;МегаФон;Санкт - Петербург
812;3282421;3282422;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282423;3282423;1;МегаФон;Санкт - Петербург
812;3282424;3282426;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282427;3282430;4;МегаФон;Санкт - Петербург
812;3282431;3282432;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282433;3282433;1;МегаФон;Санкт - Петербург
812;3282434;3282464;31;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282465;3282465;1;МегаФон;Санкт - Петербург
812;3282466;3282468;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282469;3282469;1;МегаФон;Санкт - Петербург
812;3282470;3282471;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282472;3282474;3;МегаФон;Санкт - Петербург
812;3282475;3282475;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282476;3282476;1;МегаФон;Санкт - Петербург
812;3282477;3282478;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282479;3282479;1;МегаФон;Санкт - Петербург
812;3282480;3282483;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282484;3282489;6;МегаФон;Санкт - Петербург
812;3282490;3282491;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282492;3282494;3;МегаФон;Санкт - Петербург
812;3282495;3282495;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282496;3282503;8;МегаФон;Санкт - Петербург
812;3282504;3282507;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282508;3282508;1;МегаФон;Санкт - Петербург
812;3282509;3282510;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282511;3282512;2;МегаФон;Санкт - Петербург
812;3282513;3282518;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282519;3282519;1;МегаФон;Санкт - Петербург
812;3282520;3282520;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282521;3282521;1;МегаФон;Санкт - Петербург
812;3282522;3282535;14;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282536;3282536;1;МегаФон;Санкт - Петербург
812;3282537;3282537;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282538;3282538;1;МегаФон;Санкт - Петербург
812;3282539;3282540;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282541;3282541;1;МегаФон;Санкт - Петербург
812;3282542;3282562;21;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282563;3282563;1;МегаФон;Санкт - Петербург
812;3282564;3282567;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282568;3282568;1;МегаФон;Санкт - Петербург
812;3282569;3282569;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282570;3282570;1;МегаФон;Санкт - Петербург
812;3282571;3282571;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282572;3282572;1;МегаФон;Санкт - Петербург
812;3282573;3282583;11;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282584;3282584;1;МегаФон;Санкт - Петербург
812;3282585;3282590;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282591;3282592;2;МегаФон;Санкт - Петербург
812;3282593;3282595;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282596;3282596;1;МегаФон;Санкт - Петербург
812;3282597;3282597;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282598;3282598;1;МегаФон;Санкт - Петербург
812;3282599;3282600;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282601;3282602;2;МегаФон;Санкт - Петербург
812;3282603;3282603;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282604;3282604;1;МегаФон;Санкт - Петербург
812;3282605;3282607;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282608;3282609;2;МегаФон;Санкт - Петербург
812;3282610;3282610;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282611;3282612;2;МегаФон;Санкт - Петербург
812;3282613;3282614;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282615;3282615;1;МегаФон;Санкт - Петербург
812;3282616;3282619;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282620;3282620;1;МегаФон;Санкт - Петербург
812;3282621;3282621;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282622;3282622;1;МегаФон;Санкт - Петербург
812;3282623;3282626;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282627;3282629;3;МегаФон;Санкт - Петербург
812;3282630;3282631;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282632;3282633;2;МегаФон;Санкт - Петербург
812;3282634;3282634;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282635;3282635;1;МегаФон;Санкт - Петербург
812;3282636;3282638;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282639;3282640;2;МегаФон;Санкт - Петербург
812;3282641;3282641;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282642;3282642;1;МегаФон;Санкт - Петербург
812;3282643;3282644;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282645;3282645;1;МегаФон;Санкт - Петербург
812;3282646;3282646;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282647;3282648;2;МегаФон;Санкт - Петербург
812;3282649;3282654;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282655;3282658;4;МегаФон;Санкт - Петербург
812;3282659;3282661;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282662;3282663;2;МегаФон;Санкт - Петербург
812;3282664;3282665;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282666;3282667;2;МегаФон;Санкт - Петербург
812;3282668;3282668;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282669;3282669;1;МегаФон;Санкт - Петербург
812;3282670;3282688;19;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282689;3282693;5;МегаФон;Санкт - Петербург
812;3282694;3282694;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282695;3282696;2;МегаФон;Санкт - Петербург
812;3282697;3282700;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282701;3282703;3;МегаФон;Санкт - Петербург
812;3282704;3282704;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282705;3282705;1;МегаФон;Санкт - Петербург
812;3282706;3282708;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282709;3282709;1;МегаФон;Санкт - Петербург
812;3282710;3282710;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282711;3282712;2;МегаФон;Санкт - Петербург
812;3282713;3282718;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282719;3282719;1;МегаФон;Санкт - Петербург
812;3282720;3282720;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282721;3282722;2;МегаФон;Санкт - Петербург
812;3282723;3282723;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282724;3282724;1;МегаФон;Санкт - Петербург
812;3282725;3282725;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282726;3282726;1;МегаФон;Санкт - Петербург
812;3282727;3282728;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282729;3282729;1;МегаФон;Санкт - Петербург
812;3282730;3282740;11;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282741;3282741;1;МегаФон;Санкт - Петербург
812;3282742;3282750;9;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282751;3282752;2;МегаФон;Санкт - Петербург
812;3282753;3282790;38;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282791;3282791;1;МегаФон;Санкт - Петербург
812;3282792;3282793;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282794;3282795;2;МегаФон;Санкт - Петербург
812;3282796;3282796;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282797;3282797;1;МегаФон;Санкт - Петербург
812;3282798;3282800;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282801;3282802;2;МегаФон;Санкт - Петербург
812;3282803;3282803;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282804;3282804;1;МегаФон;Санкт - Петербург
812;3282805;3282810;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282811;3282812;2;МегаФон;Санкт - Петербург
812;3282813;3282819;7;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282820;3282822;3;МегаФон;Санкт - Петербург
812;3282823;3282825;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282826;3282826;1;МегаФон;Санкт - Петербург
812;3282827;3282827;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282828;3282829;2;МегаФон;Санкт - Петербург
812;3282830;3282831;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282832;3282835;4;МегаФон;Санкт - Петербург
812;3282836;3282839;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282840;3282840;1;МегаФон;Санкт - Петербург
812;3282841;3282841;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282842;3282842;1;МегаФон;Санкт - Петербург
812;3282843;3282855;13;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282856;3282856;1;МегаФон;Санкт - Петербург
812;3282857;3282863;7;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282864;3282864;1;МегаФон;Санкт - Петербург
812;3282865;3282865;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282866;3282866;1;МегаФон;Санкт - Петербург
812;3282867;3282873;7;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282874;3282874;1;МегаФон;Санкт - Петербург
812;3282875;3282880;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282881;3282883;3;МегаФон;Санкт - Петербург
812;3282884;3282884;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282885;3282885;1;МегаФон;Санкт - Петербург
812;3282886;3282886;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282887;3282887;1;МегаФон;Санкт - Петербург
812;3282888;3282890;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282891;3282894;4;МегаФон;Санкт - Петербург
812;3282895;3282895;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282896;3282896;1;МегаФон;Санкт - Петербург
812;3282897;3282898;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282899;3282899;1;МегаФон;Санкт - Петербург
812;3282900;3282902;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282903;3282903;1;МегаФон;Санкт - Петербург
812;3282904;3282907;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282908;3282913;6;МегаФон;Санкт - Петербург
812;3282914;3282914;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282915;3282915;1;МегаФон;Санкт - Петербург
812;3282916;3282916;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282917;3282917;1;МегаФон;Санкт - Петербург
812;3282918;3282921;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282922;3282922;1;МегаФон;Санкт - Петербург
812;3282923;3282928;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282929;3282929;1;МегаФон;Санкт - Петербург
812;3282930;3282931;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282932;3282933;2;МегаФон;Санкт - Петербург
812;3282934;3282934;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282935;3282936;2;МегаФон;Санкт - Петербург
812;3282937;3282937;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282938;3282938;1;МегаФон;Санкт - Петербург
812;3282939;3282940;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282941;3282942;2;МегаФон;Санкт - Петербург
812;3282943;3282945;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282946;3282946;1;МегаФон;Санкт - Петербург
812;3282947;3282947;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282948;3282948;1;МегаФон;Санкт - Петербург
812;3282949;3282957;9;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282958;3282958;1;МегаФон;Санкт - Петербург
812;3282959;3282970;12;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282971;3282971;1;МегаФон;Санкт - Петербург
812;3282972;3282973;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282974;3282975;2;МегаФон;Санкт - Петербург
812;3282976;3282981;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282982;3282982;1;МегаФон;Санкт - Петербург
812;3282983;3282985;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282986;3282988;3;МегаФон;Санкт - Петербург
812;3282989;3282991;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282992;3282993;2;МегаФон;Санкт - Петербург
812;3282994;3282995;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282996;3282996;1;МегаФон;Санкт - Петербург
812;3282997;3282997;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3282998;3283002;5;МегаФон;Санкт - Петербург
812;3283003;3283008;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283009;3283009;1;МегаФон;Санкт - Петербург
812;3283010;3283010;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283011;3283012;2;МегаФон;Санкт - Петербург
812;3283013;3283014;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283015;3283015;1;МегаФон;Санкт - Петербург
812;3283016;3283020;5;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283021;3283022;2;МегаФон;Санкт - Петербург
812;3283023;3283026;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283027;3283028;2;МегаФон;Санкт - Петербург
812;3283029;3283029;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283030;3283030;1;МегаФон;Санкт - Петербург
812;3283031;3283040;10;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283041;3283041;1;МегаФон;Санкт - Петербург
812;3283042;3283044;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283045;3283046;2;МегаФон;Санкт - Петербург
812;3283047;3283053;7;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283054;3283054;1;МегаФон;Санкт - Петербург
812;3283055;3283057;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283058;3283058;1;МегаФон;Санкт - Петербург
812;3283059;3283062;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283063;3283063;1;МегаФон;Санкт - Петербург
812;3283064;3283064;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283065;3283065;1;МегаФон;Санкт - Петербург
812;3283066;3283066;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283067;3283067;1;МегаФон;Санкт - Петербург
812;3283068;3283068;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283069;3283069;1;МегаФон;Санкт - Петербург
812;3283070;3283072;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283073;3283073;1;МегаФон;Санкт - Петербург
812;3283074;3283074;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283075;3283076;2;МегаФон;Санкт - Петербург
812;3283077;3283081;5;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283082;3283083;2;МегаФон;Санкт - Петербург
812;3283084;3283085;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283086;3283087;2;МегаФон;Санкт - Петербург
812;3283088;3283091;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283092;3283092;1;МегаФон;Санкт - Петербург
812;3283093;3283093;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283094;3283094;1;МегаФон;Санкт - Петербург
812;3283095;3283097;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283098;3283099;2;МегаФон;Санкт - Петербург
812;3283100;3283100;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283101;3283102;2;МегаФон;Санкт - Петербург
812;3283103;3283104;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283105;3283105;1;МегаФон;Санкт - Петербург
812;3283106;3283108;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283109;3283109;1;МегаФон;Санкт - Петербург
812;3283110;3283110;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283111;3283115;5;МегаФон;Санкт - Петербург
812;3283116;3283128;13;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283129;3283130;2;МегаФон;Санкт - Петербург
812;3283131;3283133;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283134;3283135;2;МегаФон;Санкт - Петербург
812;3283136;3283136;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283137;3283140;4;МегаФон;Санкт - Петербург
812;3283141;3283141;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283142;3283144;3;МегаФон;Санкт - Петербург
812;3283145;3283147;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283148;3283149;2;МегаФон;Санкт - Петербург
812;3283150;3283151;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283152;3283155;4;МегаФон;Санкт - Петербург
812;3283156;3283157;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283158;3283159;2;МегаФон;Санкт - Петербург
812;3283160;3283161;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283162;3283164;3;МегаФон;Санкт - Петербург
812;3283165;3283170;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283171;3283172;2;МегаФон;Санкт - Петербург
812;3283173;3283173;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283174;3283174;1;МегаФон;Санкт - Петербург
812;3283175;3283177;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283178;3283178;1;МегаФон;Санкт - Петербург
812;3283179;3283180;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283181;3283181;1;МегаФон;Санкт - Петербург
812;3283182;3283183;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283184;3283184;1;МегаФон;Санкт - Петербург
812;3283185;3283185;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283186;3283186;1;МегаФон;Санкт - Петербург
812;3283187;3283190;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283191;3283192;2;МегаФон;Санкт - Петербург
812;3283193;3283193;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283194;3283194;1;МегаФон;Санкт - Петербург
812;3283195;3283198;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283199;3283202;4;МегаФон;Санкт - Петербург
812;3283203;3283205;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283206;3283206;1;МегаФон;Санкт - Петербург
812;3283207;3283211;5;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283212;3283212;1;МегаФон;Санкт - Петербург
812;3283213;3283219;7;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283220;3283221;2;МегаФон;Санкт - Петербург
812;3283222;3283223;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283224;3283225;2;МегаФон;Санкт - Петербург
812;3283226;3283231;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283232;3283233;2;МегаФон;Санкт - Петербург
812;3283234;3283237;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283238;3283238;1;МегаФон;Санкт - Петербург
812;3283239;3283239;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283240;3283242;3;МегаФон;Санкт - Петербург
812;3283243;3283243;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283244;3283244;1;МегаФон;Санкт - Петербург
812;3283245;3283247;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283248;3283249;2;МегаФон;Санкт - Петербург
812;3283250;3283250;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283251;3283254;4;МегаФон;Санкт - Петербург
812;3283255;3283255;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283256;3283257;2;МегаФон;Санкт - Петербург
812;3283258;3283258;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283259;3283263;5;МегаФон;Санкт - Петербург
812;3283264;3283264;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283265;3283266;2;МегаФон;Санкт - Петербург
812;3283267;3283267;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283268;3283268;1;МегаФон;Санкт - Петербург
812;3283269;3283269;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283270;3283270;1;МегаФон;Санкт - Петербург
812;3283271;3283276;6;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283277;3283277;1;МегаФон;Санкт - Петербург
812;3283278;3283282;5;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283283;3283285;3;МегаФон;Санкт - Петербург
812;3283286;3283289;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283290;3283291;2;МегаФон;Санкт - Петербург
812;3283292;3283292;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283293;3283293;1;МегаФон;Санкт - Петербург
812;3283294;3283294;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283295;3283297;3;МегаФон;Санкт - Петербург
812;3283298;3283298;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283299;3283299;1;МегаФон;Санкт - Петербург
812;3283300;3283300;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283301;3283302;2;МегаФон;Санкт - Петербург
812;3283303;3283305;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283306;3283306;1;МегаФон;Санкт - Петербург
812;3283307;3283308;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283309;3283309;1;МегаФон;Санкт - Петербург
812;3283310;3283310;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283311;3283312;2;МегаФон;Санкт - Петербург
812;3283313;3283313;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283314;3283314;1;МегаФон;Санкт - Петербург
812;3283315;3283315;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283316;3283317;2;МегаФон;Санкт - Петербург
812;3283318;3283319;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283320;3283320;1;МегаФон;Санкт - Петербург
812;3283321;3283321;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283322;3283323;2;МегаФон;Санкт - Петербург
812;3283324;3283324;1;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283325;3283325;1;МегаФон;Санкт - Петербург
812;3283326;3283327;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283328;3283328;1;МегаФон;Санкт - Петербург
812;3283329;3283332;4;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283333;3283333;1;МегаФон;Санкт - Петербург
812;3283334;3283335;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283336;3283337;2;МегаФон;Санкт - Петербург
812;3283338;3283339;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283340;3283340;1;МегаФон;Санкт - Петербург
812;3283341;3283342;2;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283343;3283343;1;МегаФон;Санкт - Петербург
812;3283344;3283346;3;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283347;3283347;1;МегаФон;Санкт - Петербург
812;3283348;3283361;14;Нэт Бай Нэт Холдинг;Санкт - Петербург
812;3283362;3283364;3;МегаФон;Санкт - Петербург
